route_type;case;origin_destination;departure_time;player;itinerary;leg;duration_leg;modal;line;fare
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;7;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;7;3;1638;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;7;4;110;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;7;5;318;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;7;6;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;8;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;8;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;8;3;1638;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;8;4;110;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;8;5;318;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;8;6;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;9;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;9;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;9;3;1638;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;9;4;110;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;9;5;318;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;9;6;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;10;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;10;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;10;3;1638;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;10;4;110;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;10;5;318;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;10;6;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;11;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;11;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;11;3;1638;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;11;4;110;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;11;5;318;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;11;6;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;12;1;1087;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;12;2;1248;BUS;N202-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;12;3;129;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;12;4;1008;BUS;N705-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;12;5;600;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;12;6;159;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;12;7;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;13;1;1442;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;13;2;1175;BUS;N205-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;13;3;127;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;13;4;1008;BUS;N705-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;13;5;768;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;13;6;249;BUS;N705-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;13;7;337;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;14;1;530;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;14;2;858;BUS;N206-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;14;3;1092;BUS;N101-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;14;4;50;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;14;5;1508;BUS;N601-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;14;6;226;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;14;7;636;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;14;8;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;15;1;463;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;15;2;644;BUS;177H-10;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;15;3;181;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;15;4;858;BUS;N203-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;15;5;199;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;15;6;2002;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:53;OTP;15;7;1467;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;5;61;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;6;126;BUS;875C-10;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;7;49;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;5;61;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;6;126;BUS;875C-10;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;7;49;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;5;61;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;6;135;BUS;847P-10;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;7;49;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;5;61;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;6;161;BUS;856R-10;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;7;49;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;5;475;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;1;229;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;2;257;BUS;3027-10;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;3;23;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;4;1071;BUS;N403-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;5;384;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;6;2133;BUS;N308-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;7;332;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;8;1309;BUS;N801-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;9;137;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;1;428;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;2;2214;BUS;N439-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;3;112;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;4;2133;BUS;N308-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;5;332;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;6;1309;BUS;N801-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;7;137;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;1;896;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;2;1320;BUS;N438-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;3;109;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;4;2133;BUS;N308-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;5;332;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;6;1309;BUS;N801-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;7;137;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;3;770;BUS;N801-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;4;124;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;5;693;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;6;123;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;1;1087;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;2;1248;BUS;N202-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;3;47;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;4;819;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;5;123;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;3;1;149;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;3;2;454;BUS;177H-10;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;3;3;238;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;3;4;1392;BUS;N202-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;3;5;47;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;3;6;819;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;3;7;123;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;4;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;4;2;1134;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;4;3;1365;BUS;N307-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;4;4;31;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;4;5;567;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;4;6;123;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;5;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;5;2;918;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;5;3;1495;BUS;N307-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;5;4;31;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;5;5;567;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;5;6;123;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;6;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;6;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;6;3;1638;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;6;4;110;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;6;5;318;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;6;6;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;7;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;7;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;7;3;1638;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;7;4;110;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;7;5;318;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;7;6;73;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;8;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;8;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;8;3;1638;BUS;N701-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;8;4;110;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;8;5;318;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;8;6;73;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;5;61;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;6;126;BUS;875C-10;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;1;7;49;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;5;61;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;6;126;BUS;875C-10;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;2;7;49;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;5;61;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;6;135;BUS;847P-10;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;3;7;49;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;5;61;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;6;161;BUS;856R-10;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;4;7;49;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;1;727;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;2;1685;RAIL;CPTM L11;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;3;167;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;4;756;SUBWAY;METRÔ L4;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;5;5;475;WALK;;765
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;1;229;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;2;257;BUS;3027-10;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;3;23;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;4;1071;BUS;N403-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;5;384;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;6;2133;BUS;N308-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;7;332;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;8;1309;BUS;N801-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;6;9;137;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;1;428;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;2;2214;BUS;N439-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;3;112;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;4;2133;BUS;N308-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;5;332;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;6;1309;BUS;N801-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;7;7;137;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;1;896;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;2;1320;BUS;N438-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;3;109;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;4;2133;BUS;N308-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;5;332;WALK;;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;6;1309;BUS;N801-11;430
LO;1;"-23.542238,-46.436435;-23.571924,-46.690373";08-30-2019 00:56;OTP;8;7;137;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;1;462;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;2;1026;BUS;N207-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;3;770;BUS;N801-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;4;124;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;5;693;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;1;6;123;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;1;1087;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;2;1248;BUS;N202-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;3;47;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;4;819;BUS;N603-11;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;2;5;123;WALK;;430
NS;2;"-23.498320,-46.655980;-23.606884,-46.693306";08-30-2019 00:56;OTP;3;1;149;WALK;;430
